visit_id,customer_id,date,weekday,is_weekend,arrival_hour,is_buzz_hour,party_size,duration_min,is_repeat,n_items,n_food,n_drink,food_revenue,drink_revenue,total_revenue,total_profit,drink_ratio,spend_per_head
V000883,C00748,2026-04-12,6,0,17,0,2,57,0,4,2,2,680.0,560.0,1240.0,697.4,0.4516,620.0
V000884,C00793,2026-04-12,6,0,19,0,2,37,0,5,3,2,1420.0,480.0,1900.0,1046.8,0.2526,950.0
V000885,C00147,2026-04-12,6,0,21,1,2,96,1,5,5,0,1500.0,0.0,1500.0,888.0,0.0,750.0
V000886,C01021,2026-04-12,6,0,24,1,3,155,0,6,4,2,1220.0,690.0,1910.0,1190.0,0.3613,636.7
V000887,C00781,2026-04-12,6,0,22,1,1,69,0,3,1,2,220.0,420.0,640.0,434.8,0.6562,640.0
V000888,C00185,2026-04-12,6,0,21,1,4,134,1,19,9,10,2800.0,2660.0,5460.0,3515.8,0.4872,1365.0
V000889,C00129,2026-04-12,6,0,18,0,2,91,1,2,1,1,480.0,280.0,760.0,365.6,0.3684,380.0
V000890,C00328,2026-04-12,6,0,18,0,2,133,0,8,5,3,2060.0,800.0,2860.0,1503.6,0.2797,1430.0
V000891,C00289,2026-04-12,6,0,22,1,2,90,0,3,2,1,1060.0,280.0,1340.0,598.6,0.209,670.0
V000892,C00061,2026-04-12,6,0,24,1,3,117,1,5,1,4,880.0,1240.0,2120.0,1199.8,0.5849,706.7
V000893,C00590,2026-04-12,6,0,21,1,3,109,0,13,5,8,1580.0,2320.0,3900.0,2468.0,0.5949,1300.0
V000894,C00230,2026-04-12,6,0,22,1,2,103,1,4,2,2,1060.0,660.0,1720.0,878.8,0.3837,860.0
V000895,C00720,2026-04-12,6,0,21,1,1,88,0,1,1,0,460.0,0.0,460.0,193.2,0.0,460.0
V000896,C00816,2026-04-12,6,0,21,1,3,51,0,10,6,4,1320.0,1200.0,2520.0,1586.8,0.4762,840.0
V000897,C00067,2026-04-14,1,0,21,1,2,81,1,12,6,6,1860.0,1830.0,3690.0,2375.0,0.4959,1845.0
V000898,C00892,2026-04-14,1,0,19,0,2,51,0,3,3,0,880.0,0.0,880.0,514.6,0.0,440.0
V000899,C00628,2026-04-14,1,0,19,0,2,97,0,7,5,2,1560.0,620.0,2180.0,1277.6,0.2844,1090.0
V000900,C00198,2026-04-14,1,0,18,0,2,58,1,7,4,3,1940.0,1000.0,2940.0,1641.8,0.3401,1470.0
V000901,C00795,2026-04-14,1,0,17,0,2,72,0,5,4,1,1620.0,280.0,1900.0,886.6,0.1474,950.0
V000902,C00660,2026-04-15,2,0,20,0,2,55,0,4,4,0,1240.0,0.0,1240.0,670.4,0.0,620.0
V000903,C00156,2026-04-15,2,0,22,1,2,105,1,6,4,2,1260.0,680.0,1940.0,1221.4,0.3505,970.0
V000904,C01119,2026-04-15,2,0,21,1,4,143,0,12,5,7,1280.0,2020.0,3300.0,2076.0,0.6121,825.0
V000905,C00220,2026-04-15,2,0,23,1,2,135,1,13,3,10,920.0,2700.0,3620.0,2270.4,0.7459,1810.0
V000906,C00680,2026-04-15,2,0,19,0,6,90,0,17,9,8,3380.0,2530.0,5910.0,3450.2,0.4281,985.0
V000907,C00034,2026-04-15,2,0,22,1,1,74,1,2,1,1,160.0,280.0,440.0,278.0,0.6364,440.0
V000908,C00515,2026-04-15,2,0,20,0,3,97,0,7,7,0,2140.0,0.0,2140.0,1220.0,0.0,713.3
V000909,C00469,2026-04-15,2,0,17,0,2,100,0,5,4,1,1100.0,260.0,1360.0,814.0,0.1912,680.0
V000910,C00010,2026-04-15,2,0,23,1,2,105,1,8,3,5,820.0,1380.0,2200.0,1347.8,0.6273,1100.0
V000911,C00973,2026-04-15,2,0,18,0,2,63,0,4,3,1,1180.0,280.0,1460.0,814.2,0.1918,730.0
V000912,C01346,2026-04-16,3,0,21,1,4,116,0,12,8,4,2520.0,1160.0,3680.0,2308.2,0.3152,920.0
V000913,C00058,2026-04-16,3,0,22,1,4,164,1,17,8,9,3080.0,2820.0,5900.0,3584.6,0.478,1475.0
V000914,C00534,2026-04-16,3,0,23,1,3,121,0,11,5,6,1520.0,1950.0,3470.0,2294.4,0.562,1156.7
V000915,C00217,2026-04-16,3,0,19,0,5,132,1,16,8,8,2920.0,2370.0,5290.0,3019.6,0.448,1058.0
V000916,C01314,2026-04-16,3,0,19,0,6,99,0,15,7,8,2500.0,2200.0,4700.0,2819.2,0.4681,783.3
V000917,C01259,2026-04-16,3,0,18,0,3,145,0,8,4,4,1540.0,1380.0,2920.0,1729.4,0.4726,973.3
V000918,C00163,2026-04-16,3,0,20,0,4,88,1,16,9,7,2940.0,2020.0,4960.0,2921.6,0.4073,1240.0
V000919,C00303,2026-04-16,3,0,18,0,4,97,0,12,9,3,2800.0,800.0,3600.0,2175.0,0.2222,900.0
V000920,C00119,2026-04-16,3,0,19,0,2,58,1,9,5,4,1460.0,1260.0,2720.0,1744.2,0.4632,1360.0
V000921,C00674,2026-04-16,3,0,22,1,2,115,0,5,2,3,680.0,1040.0,1720.0,1045.2,0.6047,860.0
V000922,C00536,2026-04-16,3,0,22,1,3,172,0,10,6,4,1920.0,1140.0,3060.0,1943.0,0.3725,1020.0
V000923,C00182,2026-04-16,3,0,22,1,2,128,1,6,4,2,1760.0,700.0,2460.0,1365.2,0.2846,1230.0
V000924,C00497,2026-04-16,3,0,22,1,2,133,0,6,4,2,1120.0,530.0,1650.0,1062.0,0.3212,825.0
V000925,C00250,2026-04-16,3,0,22,1,2,105,1,5,2,3,580.0,870.0,1450.0,968.0,0.6,725.0
V000926,C00626,2026-04-16,3,0,22,1,2,96,0,7,2,5,580.0,1610.0,2190.0,1493.4,0.7352,1095.0
V000927,C00935,2026-04-16,3,0,19,0,2,89,0,6,5,1,1400.0,300.0,1700.0,978.6,0.1765,850.0
V000928,C00293,2026-04-17,4,1,19,0,4,113,0,13,7,6,3100.0,1840.0,4940.0,2602.8,0.3725,1235.0
V000929,C00730,2026-04-17,4,1,19,0,2,60,0,5,2,3,540.0,1070.0,1610.0,1088.8,0.6646,805.0
V000930,C01339,2026-04-17,4,1,19,0,4,115,0,10,6,4,2120.0,1210.0,3330.0,1846.0,0.3634,832.5
V000931,C01289,2026-04-17,4,1,23,1,2,115,0,10,3,7,760.0,2150.0,2910.0,1890.2,0.7388,1455.0
V000932,C00821,2026-04-17,4,1,22,1,2,151,0,8,3,5,880.0,1530.0,2410.0,1520.0,0.6349,1205.0
V000933,C00529,2026-04-17,4,1,18,0,4,90,0,8,5,3,2200.0,840.0,3040.0,1629.4,0.2763,760.0
V000934,C00932,2026-04-17,4,1,22,1,3,126,0,7,4,3,1320.0,960.0,2280.0,1430.2,0.4211,760.0
V000935,C00247,2026-04-17,4,1,22,1,1,74,1,7,3,4,720.0,1290.0,2010.0,1436.2,0.6418,2010.0
V000936,C01329,2026-04-17,4,1,19,0,2,95,0,2,1,1,480.0,320.0,800.0,384.0,0.4,400.0
V000937,C01245,2026-04-17,4,1,22,1,2,89,0,7,3,4,920.0,1080.0,2000.0,1145.4,0.54,1000.0
V000938,C00243,2026-04-17,4,1,22,1,4,124,1,15,6,9,1740.0,2620.0,4360.0,2754.8,0.6009,1090.0
V000939,C00903,2026-04-17,4,1,22,1,1,48,0,2,1,1,220.0,340.0,560.0,415.8,0.6071,560.0
V000940,C00071,2026-04-17,4,1,23,1,3,137,1,9,2,7,640.0,2000.0,2640.0,1597.6,0.7576,880.0
V000941,C00517,2026-04-17,4,1,18,0,3,74,0,6,3,3,960.0,920.0,1880.0,1131.6,0.4894,626.7
V000942,C00129,2026-04-17,4,1,21,1,2,121,1,5,3,2,800.0,650.0,1450.0,919.0,0.4483,725.0
V000943,C01004,2026-04-17,4,1,19,0,6,140,0,19,10,9,3800.0,2870.0,6670.0,3997.0,0.4303,1111.7
V000944,C01009,2026-04-17,4,1,22,1,4,155,0,5,2,3,640.0,1020.0,1660.0,1111.8,0.6145,415.0
V000945,C00277,2026-04-17,4,1,21,1,4,104,0,12,3,9,1660.0,2730.0,4390.0,2550.0,0.6219,1097.5
V000946,C00638,2026-04-17,4,1,23,1,2,83,0,8,4,4,1040.0,1060.0,2100.0,1263.8,0.5048,1050.0
V000947,C00850,2026-04-17,4,1,22,1,2,93,0,12,5,7,1400.0,2240.0,3640.0,2410.8,0.6154,1820.0
V000948,C00232,2026-04-17,4,1,22,1,2,125,1,8,6,2,1460.0,480.0,1940.0,1288.6,0.2474,970.0
V000949,C00248,2026-04-17,4,1,19,0,2,75,1,7,3,4,1120.0,1100.0,2220.0,1211.6,0.4955,1110.0
V000950,C00272,2026-04-17,4,1,19,0,4,100,0,12,4,8,1220.0,2120.0,3340.0,2026.6,0.6347,835.0
V000951,C00232,2026-04-18,5,1,19,0,2,69,1,5,4,1,1120.0,280.0,1400.0,818.0,0.2,700.0
V000952,C00467,2026-04-18,5,1,22,1,2,115,0,6,4,2,1220.0,460.0,1680.0,1003.2,0.2738,840.0
V000953,C00016,2026-04-18,5,1,20,0,4,94,1,11,8,3,3740.0,1020.0,4760.0,2434.8,0.2143,1190.0
V000954,C00049,2026-04-18,5,1,19,0,4,78,1,12,7,5,2860.0,1580.0,4440.0,2429.6,0.3559,1110.0
V000955,C00381,2026-04-18,5,1,21,1,4,130,0,6,2,4,880.0,1290.0,2170.0,1316.4,0.5945,542.5
V000956,C00693,2026-04-18,5,1,17,0,2,55,0,9,6,3,1780.0,940.0,2720.0,1696.0,0.3456,1360.0
V000957,C01231,2026-04-18,5,1,20,0,2,38,0,1,1,0,420.0,0.0,420.0,189.0,0.0,210.0
V000958,C00212,2026-04-18,5,1,21,1,2,112,1,13,5,8,1580.0,2530.0,4110.0,2730.2,0.6156,2055.0
V000959,C01300,2026-04-18,5,1,21,1,2,114,0,6,1,5,420.0,1380.0,1800.0,1150.4,0.7667,900.0
V000960,C00071,2026-04-18,5,1,19,0,2,48,1,4,4,0,1960.0,0.0,1960.0,901.0,0.0,980.0
V000961,C00625,2026-04-18,5,1,17,0,3,92,0,7,7,0,2300.0,0.0,2300.0,1279.0,0.0,766.7
V000962,C00228,2026-04-18,5,1,20,0,6,89,1,15,8,7,3560.0,2080.0,5640.0,3020.4,0.3688,940.0
V000963,C00223,2026-04-18,5,1,21,1,6,117,1,20,7,13,2360.0,3560.0,5920.0,3535.8,0.6014,986.7
V000964,C01251,2026-04-18,5,1,22,1,2,94,0,8,5,3,1200.0,840.0,2040.0,1206.0,0.4118,1020.0
V000965,C00804,2026-04-18,5,1,19,0,3,58,0,5,3,2,1080.0,600.0,1680.0,856.4,0.3571,560.0
V000966,C00580,2026-04-18,5,1,21,1,2,93,0,8,5,3,1600.0,780.0,2380.0,1587.8,0.3277,1190.0
V000967,C00288,2026-04-18,5,1,18,0,3,71,0,12,9,3,2960.0,720.0,3680.0,2133.6,0.1957,1226.7
V000968,C00345,2026-04-18,5,1,19,0,6,136,0,23,11,12,3820.0,3520.0,7340.0,4264.6,0.4796,1223.3
V000969,C01159,2026-04-18,5,1,19,0,3,106,0,11,7,4,2660.0,1260.0,3920.0,2194.0,0.3214,1306.7
V000970,C00066,2026-04-18,5,1,18,0,2,69,1,2,2,0,880.0,0.0,880.0,382.2,0.0,440.0
V000971,C00196,2026-04-18,5,1,18,0,4,75,1,17,10,7,3400.0,2130.0,5530.0,3286.8,0.3852,1382.5
V000972,C00207,2026-04-18,5,1,24,1,2,63,1,8,3,5,860.0,1560.0,2420.0,1530.6,0.6446,1210.0
V000973,C01271,2026-04-18,5,1,19,0,2,83,0,9,7,2,2080.0,600.0,2680.0,1746.4,0.2239,1340.0
V000974,C00222,2026-04-19,6,0,21,1,3,111,1,4,2,2,1100.0,660.0,1760.0,920.6,0.375,586.7
V000975,C00091,2026-04-19,6,0,19,0,6,87,1,16,11,5,3960.0,1300.0,5260.0,2872.8,0.2471,876.7
V000976,C00143,2026-04-19,6,0,20,0,2,58,1,6,5,1,1380.0,380.0,1760.0,1133.8,0.2159,880.0
V000977,C00959,2026-04-19,6,0,17,0,2,69,0,9,5,4,1740.0,1000.0,2740.0,1531.2,0.365,1370.0
V000978,C00785,2026-04-19,6,0,21,1,5,127,0,11,4,7,1280.0,2160.0,3440.0,2151.6,0.6279,688.0
V000979,C00915,2026-04-19,6,0,20,0,2,78,0,8,7,1,1800.0,280.0,2080.0,1325.2,0.1346,1040.0
V000980,C01222,2026-04-19,6,0,18,0,4,37,0,12,8,4,3340.0,1150.0,4490.0,2438.2,0.2561,1122.5
V000981,C01026,2026-04-19,6,0,19,0,2,62,0,6,5,1,1420.0,280.0,1700.0,922.4,0.1647,850.0
V000982,C00175,2026-04-19,6,0,18,0,3,88,1,6,5,1,1700.0,260.0,1960.0,1065.6,0.1327,653.3
V000983,C00138,2026-04-19,6,0,19,0,4,81,1,8,6,2,3100.0,700.0,3800.0,1786.6,0.1842,950.0
V000985,C00767,2026-04-19,6,0,22,1,2,110,0,9,4,5,1060.0,1440.0,2500.0,1583.8,0.576,1250.0
V000986,C00695,2026-04-19,6,0,18,0,4,88,0,7,4,3,2540.0,900.0,3440.0,1545.0,0.2616,860.0
V000987,C00660,2026-04-19,6,0,21,1,2,85,0,6,2,4,760.0,1140.0,1900.0,1096.2,0.6,950.0
V000988,C00246,2026-04-19,6,0,20,0,4,83,1,7,4,3,1620.0,920.0,2540.0,1311.4,0.3622,635.0
V000989,C00103,2026-04-21,1,0,18,0,2,99,1,7,6,1,1780.0,260.0,2040.0,1153.4,0.1275,1020.0
V000990,C00900,2026-04-21,1,0,17,0,4,80,0,11,9,2,2980.0,620.0,3600.0,2035.2,0.1722,900.0
V000991,C01276,2026-04-21,1,0,21,1,2,89,0,7,4,3,1200.0,820.0,2020.0,1167.2,0.4059,1010.0
V000992,C00220,2026-04-21,1,0,18,0,2,85,1,4,2,2,560.0,560.0,1120.0,624.0,0.5,560.0
V000993,C00110,2026-04-21,1,0,24,1,1,57,1,5,3,2,860.0,580.0,1440.0,940.4,0.4028,1440.0
V000994,C00797,2026-04-21,1,0,24,1,2,84,0,5,2,3,1040.0,890.0,1930.0,1004.4,0.4611,965.0
V000995,C00561,2026-04-21,1,0,22,1,1,73,0,4,2,2,560.0,610.0,1170.0,805.6,0.5214,1170.0
V000996,C00779,2026-04-21,1,0,17,0,1,70,0,2,2,0,660.0,0.0,660.0,363.2,0.0,660.0
V000997,C00127,2026-04-21,1,0,21,1,6,102,1,21,7,14,2620.0,4300.0,6920.0,4355.8,0.6214,1153.3
V000998,C00792,2026-04-21,1,0,21,1,4,143,0,7,3,4,1100.0,1100.0,2200.0,1237.0,0.5,550.0
V000999,C00574,2026-04-21,1,0,21,1,4,58,0,10,5,5,2360.0,1560.0,3920.0,2032.2,0.398,980.0
V001000,C00604,2026-04-21,1,0,22,1,2,113,0,2,1,1,880.0,300.0,1180.0,530.0,0.2542,590.0
V001001,C01043,2026-04-22,2,0,20,0,1,57,0,6,5,1,1260.0,280.0,1540.0,930.8,0.1818,1540.0
V001002,C01337,2026-04-22,2,0,21,1,2,107,0,4,1,3,880.0,1040.0,1920.0,1051.6,0.5417,960.0
V001003,C00025,2026-04-22,2,0,18,0,2,35,1,4,4,0,1040.0,0.0,1040.0,626.6,0.0,520.0
V001004,C00827,2026-04-22,2,0,18,0,3,44,0,7,7,0,2340.0,0.0,2340.0,1245.4,0.0,780.0
V001005,C00031,2026-04-22,2,0,22,1,3,75,1,9,5,4,1320.0,1090.0,2410.0,1500.4,0.4523,803.3
V001006,C01268,2026-04-22,2,0,18,0,3,70,0,7,4,3,1340.0,920.0,2260.0,1383.6,0.4071,753.3
V001007,C00237,2026-04-22,2,0,24,1,2,102,1,13,4,9,1020.0,2810.0,3830.0,2523.8,0.7337,1915.0
V001008,C00322,2026-04-22,2,0,23,1,2,90,0,6,4,2,1100.0,760.0,1860.0,1185.4,0.4086,930.0
V001009,C01262,2026-04-22,2,0,19,0,4,82,0,9,7,2,2440.0,590.0,3030.0,1692.8,0.1947,757.5
V001010,C01297,2026-04-23,3,0,19,0,2,50,0,2,2,0,760.0,0.0,760.0,413.4,0.0,380.0
V001011,C00783,2026-04-23,3,0,21,1,2,118,0,6,3,3,1120.0,1010.0,2130.0,1318.4,0.4742,1065.0
V001012,C01043,2026-04-23,3,0,19,0,1,87,0,3,2,1,1040.0,300.0,1340.0,637.2,0.2239,1340.0
V001013,C00145,2026-04-23,3,0,23,1,2,64,1,8,4,4,1040.0,1440.0,2480.0,1665.4,0.5806,1240.0
V001014,C01213,2026-04-23,3,0,22,1,2,91,0,7,2,5,1060.0,1610.0,2670.0,1565.4,0.603,1335.0
V001015,C00509,2026-04-23,3,0,18,0,2,101,0,4,1,3,380.0,880.0,1260.0,796.8,0.6984,630.0
V001016,C00555,2026-04-23,3,0,20,0,2,50,0,3,3,0,1000.0,0.0,1000.0,549.0,0.0,500.0
V001017,C00134,2026-04-23,3,0,22,1,2,97,1,7,3,4,900.0,1220.0,2120.0,1309.4,0.5755,1060.0
V001018,C00545,2026-04-23,3,0,24,1,2,95,0,6,5,1,1360.0,280.0,1640.0,1000.4,0.1707,820.0
V001019,C00730,2026-04-23,3,0,22,1,1,101,0,4,4,0,1120.0,0.0,1120.0,635.2,0.0,1120.0
V001020,C00673,2026-04-23,3,0,21,1,5,126,0,13,5,8,2340.0,2310.0,4650.0,2677.6,0.4968,930.0
V001021,C01102,2026-04-23,3,0,22,1,4,108,0,11,6,5,2420.0,1500.0,3920.0,2267.0,0.3827,980.0
V001022,C00006,2026-04-23,3,0,23,1,2,86,1,3,2,1,620.0,260.0,880.0,463.2,0.2955,440.0
V001023,C00969,2026-04-23,3,0,22,1,2,89,0,10,3,7,860.0,2170.0,3030.0,1975.2,0.7162,1515.0
V001024,C00447,2026-04-23,3,0,20,0,6,135,0,18,6,12,2880.0,3440.0,6320.0,3550.8,0.5443,1053.3
V001025,C00100,2026-04-23,3,0,19,0,4,96,1,6,4,2,1880.0,700.0,2580.0,1386.0,0.2713,645.0
V001026,C00558,2026-04-23,3,0,24,1,2,96,0,7,2,5,780.0,1540.0,2320.0,1364.8,0.6638,1160.0
V001027,C00843,2026-04-24,4,1,20,0,2,59,0,4,4,0,1320.0,0.0,1320.0,691.2,0.0,660.0
V001028,C00104,2026-04-24,4,1,21,1,3,58,1,6,3,3,920.0,800.0,1720.0,1033.2,0.4651,573.3
V001029,C00220,2026-04-24,4,1,22,1,2,116,1,7,6,1,1660.0,260.0,1920.0,1184.4,0.1354,960.0
V001030,C00992,2026-04-24,4,1,17,0,6,123,0,16,9,7,2640.0,2030.0,4670.0,2675.2,0.4347,778.3
V001031,C01063,2026-04-24,4,1,19,0,4,79,0,9,7,2,3760.0,540.0,4300.0,1902.0,0.1256,1075.0
V001032,C00358,2026-04-24,4,1,19,0,4,93,0,9,5,4,1700.0,1130.0,2830.0,1546.0,0.3993,707.5
V001033,C01335,2026-04-24,4,1,20,0,2,106,0,7,6,1,2000.0,260.0,2260.0,1400.2,0.115,1130.0
V001034,C00989,2026-04-24,4,1,22,1,2,79,0,8,5,3,1760.0,920.0,2680.0,1525.8,0.3433,1340.0
V001035,C00197,2026-04-24,4,1,18,0,2,62,1,10,7,3,2680.0,900.0,3580.0,2070.2,0.2514,1790.0
V001036,C01212,2026-04-24,4,1,18,0,4,79,0,11,8,3,3100.0,870.0,3970.0,2030.6,0.2191,992.5
V001037,C00375,2026-04-24,4,1,18,0,3,89,0,13,10,3,3400.0,900.0,4300.0,2471.4,0.2093,1433.3
V001038,C00063,2026-04-24,4,1,19,0,3,100,1,3,2,1,960.0,340.0,1300.0,645.8,0.2615,433.3
V001039,C01116,2026-04-24,4,1,22,1,4,106,0,10,4,6,1380.0,1800.0,3180.0,1982.0,0.566,795.0
V001040,C01044,2026-04-24,4,1,17,0,5,114,0,11,8,3,3100.0,840.0,3940.0,2057.8,0.2132,788.0
V001041,C01177,2026-04-24,4,1,21,1,4,110,0,13,4,9,1260.0,2480.0,3740.0,2243.6,0.6631,935.0
V001042,C00736,2026-04-24,4,1,22,1,1,97,0,4,1,3,260.0,700.0,960.0,643.2,0.7292,960.0
V001043,C00030,2026-04-24,4,1,20,0,4,86,1,17,10,7,3240.0,1880.0,5120.0,2918.8,0.3672,1280.0
V001044,C00418,2026-04-24,4,1,18,0,5,85,0,17,10,7,3100.0,2280.0,5380.0,3295.2,0.4238,1076.0
V001045,C00917,2026-04-24,4,1,20,0,4,125,0,11,6,5,2460.0,1260.0,3720.0,1978.2,0.3387,930.0
V001046,C00535,2026-04-24,4,1,21,1,2,101,0,6,4,2,1040.0,580.0,1620.0,987.4,0.358,810.0
V001047,C00725,2026-04-24,4,1,19,0,3,75,0,14,11,3,3480.0,840.0,4320.0,2557.6,0.1944,1440.0
V001048,C00065,2026-04-25,5,1,19,0,1,115,1,5,2,3,620.0,860.0,1480.0,907.2,0.5811,1480.0
V001049,C00567,2026-04-25,5,1,21,1,2,90,0,8,4,4,1140.0,1200.0,2340.0,1513.8,0.5128,1170.0
V001050,C01105,2026-04-25,5,1,21,1,6,153,0,18,7,11,3020.0,3120.0,6140.0,3549.8,0.5081,1023.3
V001051,C00063,2026-04-25,5,1,22,1,3,110,1,8,5,3,1540.0,980.0,2520.0,1686.0,0.3889,840.0
V001052,C00827,2026-04-25,5,1,22,1,1,106,0,4,4,0,1060.0,0.0,1060.0,644.2,0.0,1060.0
V001053,C00549,2026-04-25,5,1,20,0,2,54,0,4,2,2,1140.0,600.0,1740.0,847.6,0.3448,870.0
V001054,C01209,2026-04-25,5,1,23,1,3,115,0,6,4,2,1200.0,520.0,1720.0,1006.4,0.3023,573.3
V001055,C00889,2026-04-25,5,1,22,1,2,96,0,9,4,5,1160.0,1590.0,2750.0,1707.6,0.5782,1375.0
V001056,C00674,2026-04-25,5,1,17,0,2,123,0,8,4,4,1420.0,1080.0,2500.0,1350.8,0.432,1250.0
V001057,C00555,2026-04-25,5,1,19,0,2,90,0,8,5,3,1860.0,840.0,2700.0,1482.2,0.3111,1350.0
V001058,C00128,2026-04-25,5,1,21,1,2,116,1,6,2,4,640.0,1230.0,1870.0,1203.8,0.6578,935.0
V001059,C00198,2026-04-25,5,1,22,1,2,82,1,7,4,3,1600.0,920.0,2520.0,1335.6,0.3651,1260.0
V001060,C00557,2026-04-25,5,1,21,1,6,183,0,22,8,14,2520.0,4260.0,6780.0,4365.0,0.6283,1130.0
V001061,C01117,2026-04-25,5,1,20,0,2,53,0,3,2,1,700.0,240.0,940.0,464.0,0.2553,470.0
V001062,C00822,2026-04-25,5,1,23,1,3,97,0,10,6,4,1700.0,1290.0,2990.0,1940.4,0.4314,996.7
V001063,C00670,2026-04-25,5,1,20,0,4,76,0,8,6,2,2340.0,440.0,2780.0,1403.0,0.1583,695.0
V001064,C00443,2026-04-25,5,1,19,0,2,46,0,7,7,0,1880.0,0.0,1880.0,1127.4,0.0,940.0
V001065,C00586,2026-04-25,5,1,21,1,2,92,0,1,1,0,380.0,0.0,380.0,167.2,0.0,190.0
V001066,C00537,2026-04-25,5,1,22,1,3,113,0,13,3,10,1660.0,2990.0,4650.0,2684.2,0.643,1550.0
V001067,C01144,2026-04-25,5,1,21,1,3,113,0,9,6,3,2320.0,1030.0,3350.0,1911.6,0.3075,1116.7
V001068,C00932,2026-04-25,5,1,19,0,3,76,0,6,5,1,2080.0,300.0,2380.0,1204.2,0.1261,793.3
V001069,C00121,2026-04-25,5,1,21,1,3,123,1,6,3,3,1120.0,720.0,1840.0,1077.4,0.3913,613.3
V001070,C00725,2026-04-25,5,1,20,0,2,58,0,3,2,1,1260.0,300.0,1560.0,697.2,0.1923,780.0
V001071,C00230,2026-04-25,5,1,19,0,2,106,1,7,2,5,820.0,1440.0,2260.0,1385.8,0.6372,1130.0
V001072,C00761,2026-04-25,5,1,23,1,2,87,0,6,4,2,1220.0,600.0,1820.0,1110.4,0.3297,910.0
V001073,C00505,2026-04-25,5,1,20,0,2,92,0,8,7,1,2580.0,280.0,2860.0,1532.2,0.0979,1430.0
V001074,C00369,2026-04-25,5,1,20,0,1,99,0,1,1,0,380.0,0.0,380.0,167.2,0.0,380.0
V001075,C00929,2026-04-25,5,1,18,0,5,136,0,14,6,8,2740.0,2220.0,4960.0,2634.2,0.4476,992.0
V001076,C01311,2026-04-26,6,0,18,0,2,115,0,8,4,4,1820.0,1310.0,3130.0,1875.2,0.4185,1565.0
V001077,C00131,2026-04-26,6,0,21,1,4,116,1,13,3,10,1100.0,2780.0,3880.0,2470.8,0.7165,970.0
V001078,C00076,2026-04-26,6,0,19,0,3,62,1,9,6,3,2440.0,940.0,3380.0,1775.6,0.2781,1126.7
V001079,C01112,2026-04-26,6,0,19,0,2,112,0,9,4,5,1340.0,1360.0,2700.0,1520.0,0.5037,1350.0
V001080,C00431,2026-04-26,6,0,20,0,4,35,0,7,6,1,1940.0,260.0,2200.0,1194.4,0.1182,550.0
V001081,C00499,2026-04-26,6,0,19,0,2,92,0,6,3,3,1160.0,870.0,2030.0,1209.8,0.4286,1015.0
V001082,C01174,2026-04-26,6,0,21,1,2,130,0,6,2,4,600.0,1320.0,1920.0,1264.6,0.6875,960.0
V001083,C01226,2026-04-26,6,0,20,0,3,85,0,10,7,3,2520.0,880.0,3400.0,1968.0,0.2588,1133.3
V001084,C00312,2026-04-26,6,0,19,0,2,91,0,3,2,1,900.0,260.0,1160.0,595.4,0.2241,580.0
V001085,C01051,2026-04-26,6,0,23,1,2,119,0,5,5,0,1520.0,0.0,1520.0,924.0,0.0,760.0
V001086,C01311,2026-04-26,6,0,21,1,2,135,0,8,5,3,1600.0,890.0,2490.0,1591.8,0.3574,1245.0
V001087,C00282,2026-04-26,6,0,19,0,4,132,0,11,7,4,2380.0,1160.0,3540.0,1949.8,0.3277,885.0
V001088,C00140,2026-04-26,6,0,20,0,6,121,1,15,9,6,3540.0,1770.0,5310.0,2957.2,0.3333,885.0
V001089,C00392,2026-04-28,1,0,20,0,2,110,0,5,4,1,1600.0,260.0,1860.0,951.8,0.1398,930.0
V001090,C00014,2026-04-28,1,0,18,0,2,52,1,3,2,1,680.0,320.0,1000.0,498.4,0.32,500.0
V001091,C00912,2026-04-28,1,0,24,1,3,123,0,12,5,7,1680.0,2050.0,3730.0,2260.0,0.5496,1243.3
V001092,C00425,2026-04-28,1,0,22,1,1,97,0,2,2,0,380.0,0.0,380.0,262.8,0.0,380.0
V001093,C00945,2026-04-28,1,0,23,1,2,78,0,8,5,3,1840.0,880.0,2720.0,1549.4,0.3235,1360.0
V001094,C00066,2026-04-28,1,0,18,0,1,46,1,2,1,1,520.0,320.0,840.0,389.6,0.381,840.0
V001095,C00992,2026-04-28,1,0,19,0,3,59,0,7,4,3,2080.0,860.0,2940.0,1328.4,0.2925,980.0
V001096,C01072,2026-04-29,2,0,22,1,2,91,0,8,4,4,1400.0,1120.0,2520.0,1513.2,0.4444,1260.0
V001097,C00372,2026-04-29,2,0,23,1,4,129,0,8,5,3,1720.0,880.0,2600.0,1538.0,0.3385,650.0
V001098,C00500,2026-04-29,2,0,17,0,2,108,0,6,6,0,1440.0,0.0,1440.0,904.8,0.0,720.0
V001099,C00657,2026-04-29,2,0,20,0,3,134,0,10,6,4,2120.0,1090.0,3210.0,1821.6,0.3396,1070.0
V001100,C00190,2026-04-29,2,0,22,1,3,133,1,8,2,6,560.0,1550.0,2110.0,1327.2,0.7346,703.3
V001101,C00344,2026-04-29,2,0,19,0,6,131,0,10,8,2,3020.0,480.0,3500.0,1783.2,0.1371,583.3
V001102,C00249,2026-04-30,3,0,20,0,3,78,1,9,5,4,2260.0,1290.0,3550.0,1890.2,0.3634,1183.3
V001103,C00920,2026-04-30,3,0,23,1,3,138,0,7,5,2,1760.0,730.0,2490.0,1561.4,0.2932,830.0
