visit_id,date,item_id,item_name,type,pairing_tag,price,profit
V000042,2026-02-05,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000042,2026-02-05,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000042,2026-02-05,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000042,2026-02-05,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000042,2026-02-05,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000042,2026-02-05,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000042,2026-02-05,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000042,2026-02-05,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000042,2026-02-05,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000043,2026-02-05,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000043,2026-02-05,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000043,2026-02-05,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000043,2026-02-05,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000044,2026-02-05,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000044,2026-02-05,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000044,2026-02-05,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V000044,2026-02-05,W06,Negroni,酒水,Cheese,350.0,266.0
V000045,2026-02-05,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000045,2026-02-05,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000045,2026-02-05,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V000045,2026-02-05,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000045,2026-02-05,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000045,2026-02-05,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000045,2026-02-05,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V000046,2026-02-05,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000046,2026-02-05,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000046,2026-02-05,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000046,2026-02-05,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000046,2026-02-05,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000046,2026-02-05,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000046,2026-02-05,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V000047,2026-02-05,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000047,2026-02-05,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V000047,2026-02-05,W12,季節水果特調,酒水,Universal,340.0,261.8
V000047,2026-02-05,W06,Negroni,酒水,Cheese,350.0,266.0
V000048,2026-02-05,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000048,2026-02-05,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000048,2026-02-05,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000048,2026-02-05,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V000048,2026-02-05,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000048,2026-02-05,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000048,2026-02-05,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000048,2026-02-05,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000049,2026-02-05,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000049,2026-02-05,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000049,2026-02-05,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000049,2026-02-05,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000049,2026-02-05,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000049,2026-02-05,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000049,2026-02-05,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000050,2026-02-06,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000050,2026-02-06,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000050,2026-02-06,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000050,2026-02-06,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000050,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000050,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000050,2026-02-06,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000051,2026-02-06,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000051,2026-02-06,S05,松露薯條,副食,Fried,180.0,129.6
V000051,2026-02-06,S05,松露薯條,副食,Fried,180.0,129.6
V000051,2026-02-06,S05,松露薯條,副食,Fried,180.0,129.6
V000051,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000051,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000051,2026-02-06,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000051,2026-02-06,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000051,2026-02-06,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V000051,2026-02-06,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000051,2026-02-06,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000051,2026-02-06,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000051,2026-02-06,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000052,2026-02-06,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000052,2026-02-06,S05,松露薯條,副食,Fried,180.0,129.6
V000052,2026-02-06,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000052,2026-02-06,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000052,2026-02-06,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000052,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000052,2026-02-06,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V000053,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000053,2026-02-06,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000053,2026-02-06,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V000053,2026-02-06,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000053,2026-02-06,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000054,2026-02-06,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000054,2026-02-06,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000054,2026-02-06,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000054,2026-02-06,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000055,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000055,2026-02-06,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000055,2026-02-06,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000056,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000056,2026-02-06,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000056,2026-02-06,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000056,2026-02-06,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000056,2026-02-06,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000056,2026-02-06,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000057,2026-02-06,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000057,2026-02-06,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000057,2026-02-06,S05,松露薯條,副食,Fried,180.0,129.6
V000057,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000057,2026-02-06,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000057,2026-02-06,S05,松露薯條,副食,Fried,180.0,129.6
V000057,2026-02-06,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000057,2026-02-06,W06,Negroni,酒水,Cheese,350.0,266.0
V000057,2026-02-06,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000057,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000057,2026-02-06,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000057,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000057,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000058,2026-02-06,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000058,2026-02-06,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000058,2026-02-06,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V000059,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000059,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000059,2026-02-06,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000059,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000060,2026-02-06,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000060,2026-02-06,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000060,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000060,2026-02-06,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000060,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000060,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000060,2026-02-06,W06,Negroni,酒水,Cheese,350.0,266.0
V000060,2026-02-06,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000060,2026-02-06,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000061,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000061,2026-02-06,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000061,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000061,2026-02-06,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000061,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000061,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000061,2026-02-06,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000061,2026-02-06,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000061,2026-02-06,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000062,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000062,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000062,2026-02-06,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000062,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000063,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000063,2026-02-06,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000063,2026-02-06,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V000063,2026-02-06,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000063,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000063,2026-02-06,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000064,2026-02-06,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000064,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000064,2026-02-06,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000064,2026-02-06,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000064,2026-02-06,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000064,2026-02-06,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000064,2026-02-06,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000064,2026-02-06,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000064,2026-02-06,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000065,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000065,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000066,2026-02-06,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000066,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000066,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000066,2026-02-06,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000067,2026-02-06,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000068,2026-02-06,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000068,2026-02-06,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000068,2026-02-06,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000068,2026-02-06,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000068,2026-02-06,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000068,2026-02-06,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000068,2026-02-06,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000068,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000068,2026-02-06,W12,季節水果特調,酒水,Universal,340.0,261.8
V000068,2026-02-06,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000068,2026-02-06,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000068,2026-02-06,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000068,2026-02-06,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000068,2026-02-06,W06,Negroni,酒水,Cheese,350.0,266.0
V000069,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000069,2026-02-06,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000069,2026-02-06,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000069,2026-02-06,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000070,2026-02-06,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000070,2026-02-06,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000070,2026-02-06,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000070,2026-02-06,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000070,2026-02-06,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000070,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000070,2026-02-06,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000070,2026-02-06,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000070,2026-02-06,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V000070,2026-02-06,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000070,2026-02-06,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000070,2026-02-06,W12,季節水果特調,酒水,Universal,340.0,261.8
V000071,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000071,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000071,2026-02-07,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000071,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000071,2026-02-07,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000071,2026-02-07,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000071,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000071,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000071,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000072,2026-02-07,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000072,2026-02-07,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000072,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000072,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000072,2026-02-07,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000073,2026-02-07,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000073,2026-02-07,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000073,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000073,2026-02-07,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000073,2026-02-07,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000073,2026-02-07,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000073,2026-02-07,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000073,2026-02-07,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V000073,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000073,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000073,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000073,2026-02-07,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V000074,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000074,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000074,2026-02-07,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000074,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000074,2026-02-07,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000075,2026-02-07,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000075,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000075,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000075,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000075,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000075,2026-02-07,W12,季節水果特調,酒水,Universal,340.0,261.8
V000075,2026-02-07,W12,季節水果特調,酒水,Universal,340.0,261.8
V000075,2026-02-07,W12,季節水果特調,酒水,Universal,340.0,261.8
V000075,2026-02-07,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V000076,2026-02-07,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000076,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000076,2026-02-07,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000076,2026-02-07,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000076,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000076,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000076,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000076,2026-02-07,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000077,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000077,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000077,2026-02-07,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000077,2026-02-07,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000077,2026-02-07,W06,Negroni,酒水,Cheese,350.0,266.0
V000077,2026-02-07,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000078,2026-02-07,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000078,2026-02-07,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000079,2026-02-07,W06,Negroni,酒水,Cheese,350.0,266.0
V000079,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000079,2026-02-07,W06,Negroni,酒水,Cheese,350.0,266.0
V000080,2026-02-07,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000080,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000080,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000080,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000080,2026-02-07,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000080,2026-02-07,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000080,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000080,2026-02-07,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000081,2026-02-07,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000081,2026-02-07,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000081,2026-02-07,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V000081,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000081,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000082,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000082,2026-02-07,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000082,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000082,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000082,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000082,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000082,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000082,2026-02-07,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V000082,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000082,2026-02-07,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000082,2026-02-07,W12,季節水果特調,酒水,Universal,340.0,261.8
V000082,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000082,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000082,2026-02-07,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000082,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000082,2026-02-07,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000082,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000083,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000083,2026-02-07,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000083,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000083,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000083,2026-02-07,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V000084,2026-02-07,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000084,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000084,2026-02-07,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V000084,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000084,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000084,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000084,2026-02-07,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V000084,2026-02-07,W09,精釀 IPA,酒水,Fried,260.0,150.8
V000084,2026-02-07,W06,Negroni,酒水,Cheese,350.0,266.0
V000085,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000085,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000085,2026-02-07,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000085,2026-02-07,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V000085,2026-02-07,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V000085,2026-02-07,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V000086,2026-02-07,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V000086,2026-02-07,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000086,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000086,2026-02-07,S05,松露薯條,副食,Fried,180.0,129.6
V000086,2026-02-07,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000086,2026-02-07,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V000086,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000086,2026-02-07,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000086,2026-02-07,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V000087,2026-02-07,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V000087,2026-02-07,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V000087,2026-02-07,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000087,2026-02-07,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V000087,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000087,2026-02-07,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V000087,2026-02-07,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V000087,2026-02-07,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000088,2026-02-07,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V000088,2026-02-07,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V000088,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000088,2026-02-07,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V000088,2026-02-07,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V000088,2026-02-07,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V000088,2026-02-07,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
